"Nama","Rating","Tanggal","Ulasan"
"Fitria A. S.","8.5","24-Mar-19","tempat yang baik keamanan penerimaan orang baik"
"Aditya P. S. A.","10","3-Mar-19","Semua baik. hotel yang sangat direkomendasikan di Batam. Berharap untuk kembali ke sini nanti. Terima kasih Planet Holiday, performa terbaik !!"
"Tan S. M.","6.2","23-Feb-19","Layanan yang cukup penuh perhatian. Bagus - lokasi Wifi AC bekerja buruk - kepala pancuran toilet membasahi seluruh. Kamar yang berarti tidak diperiksa sebelum dirilis ke tamu. Sarapan tidak memiliki pilihan untuk berteriak tetapi Gym yang cukup baik seharusnya dibuka pukul 6 pagi tetapi tidak pernah tepat waktu. Selalu sangat terlambat. Hal-hal yang terlalu tua dan merosot ke satu sisi. Pada dasarnya adalah hotel yang sangat tua dan tingkat penerbitan tidak membenarkan."
"MaGed A.","8.5","29-Jan-19","Tetap menyenangkan dan hotel berada di lokasi yang bagus, layanan dan staf yang luar biasa. Tempat yang disarankan."
"renaldogsp","8.5","15-Jan-19","Kamar sangat bagus dan bersih"
"Oskar S. P.","8.5","13-Jan-19","Tempat yang bagus untuk dikunjungi, pemandangan menakjubkan."
"Alif M. B. M. I.","8.8","10-Jan-19","Hotel tua. Tepat di tengah kota pelabuhan. Dekat bukit Nagoya. Semua jarak berjalan kaki bahkan ke dermaga teluk harbour. Pengaturan hotel sudah sangat tua. Tampaknya sedikit kurang terawat. Resepsi luar biasa dengan minuman selamat datang dan seterusnya. Semua fasilitas kamar dasar ada di sana. Tekanan air agak rendah. Tapi ok asalkan ada air panas."
"Nik Z. K. N. M.","8.5","26-Nov-18","Lokasi hotel sangat bagus. Staf hotel, kamar, sarapan dan fasilitasnya semuanya baik. Nilai uang Akan merekomendasikan hotel ini kepada teman dan keluarga"
"Afendi A.","8.5","23-Oct-18","Tempat yang bagus dengan suasana yang luar biasa. Ini seperti memiliki segalanya semua dalam satu. Bisnis, kesenangan, hiburan."
"Said M. M.","8.5","18-Oct-18","Hotel ini bersih dan mudah dijangkau."
"Fitria A. S.","8.5","24-Mar-19","tempat yang baik keamanan penerimaan orang baik"
"Aditya P. S. A.","10","3-Mar-19","Semua baik. hotel yang sangat direkomendasikan di Batam. Berharap untuk kembali ke sini nanti. Terima kasih Planet Holiday, performa terbaik !!"
"Tan S. M.","6.2","23-Feb-19","Layanan yang cukup penuh perhatian. Bagus - lokasi Wifi AC bekerja buruk - kepala pancuran toilet membasahi seluruh. Kamar yang berarti tidak diperiksa sebelum dirilis ke tamu. Sarapan tidak memiliki pilihan untuk berteriak tetapi Gym yang cukup baik seharusnya dibuka pukul 6 pagi tetapi tidak pernah tepat waktu. Selalu sangat terlambat. Hal-hal yang terlalu tua dan merosot ke satu sisi. Pada dasarnya adalah hotel yang sangat tua dan tingkat penerbitan tidak membenarkan."
"MaGed A.","8.5","29-Jan-19","Tetap menyenangkan dan hotel berada di lokasi yang bagus, layanan dan staf yang luar biasa. Tempat yang disarankan."
"renaldogsp","8.5","15-Jan-19","Kamar sangat bagus dan bersih"
"Oskar S. P.","8.5","13-Jan-19","Tempat yang bagus untuk dikunjungi, pemandangan menakjubkan."
"Alif M. B. M. I.","8.8","10-Jan-19","Hotel tua. Tepat di tengah kota pelabuhan. Dekat bukit Nagoya. Semua jarak berjalan kaki bahkan ke dermaga teluk harbour. Pengaturan hotel sudah sangat tua. Tampaknya sedikit kurang terawat. Resepsi luar biasa dengan minuman selamat datang dan seterusnya. Semua fasilitas kamar dasar ada di sana. Tekanan air agak rendah. Tapi ok asalkan ada air panas."
"Nik Z. K. N. M.","8.5","26-Nov-18","Lokasi hotel sangat bagus. Staf hotel, kamar, sarapan dan fasilitasnya semuanya baik. Nilai uang Akan merekomendasikan hotel ini kepada teman dan keluarga"
"Afendi A.","8.5","23-Oct-18","Tempat yang bagus dengan suasana yang luar biasa. Ini seperti memiliki segalanya semua dalam satu. Bisnis, kesenangan, hiburan."
"Said M. M.","8.5","18-Oct-18","Hotel ini bersih dan mudah dijangkau."
"Abraham v. B.","9.7","12-Sep-18","Setelah beberapa tahun kami tinggal lagi akhir pekan di hotel ini dan itu sebaik itu sebelumnya. Layanan hebat, staf yang ramah dan makanan yang baik."
"Muhamad I.","9.7","18-Aug-18","Tingkat super bersih, masuk akal,"
"Henny T.","8.5","12-Aug-18","kesenangan tapi tempat tinggal yang lama"
"Agus A. H.","8.5","10-Aug-18","Variasi sarapan yang luas, nyaman, dan bersih."
"Gusmeny r.","9.7","1-Aug-18","pelayanan bagus ... lokasi bagus ... pemandangan indah"
"Venothan","6","28-Jul-18","Hampir lebih dari 1500 jam, kamar masih belum siap ..."
"Rizky S.","9.4","27-Jul-18","interior hotel hebat, pengecualian hanya untuk sarapan, tidak ada terlalu banyak pilihan makanan untuk sarapan"
"Muin H. S.","9.7","25-Jul-18","Kamar yang besar dan luas untuk tinggal bersama dan nyaman. Terdekat ke KFC &amp; McDonald Restaurant. Sarapan prasmanan baik, tersebar dengan baik dan banyak pilihan untuk dipilih. Fasilitas hotel dan hiburan sangat baik. Akan tinggal di sini lagi lain kali."
"PHILIP K. G. P.","9.1","22-Jul-18","Saya tidak punya masalah tinggal di hotel ini. Check-in cepat tetapi meminta deposit 400.000 terlalu banyak. Saya pernah menginap di hotel lain di Batam juga tidak pernah meminta setoran besar, beberapa hotel bahkan tidak pernah meminta deposit. Staf yang ramah dan membantu terutama staf resepsi dengan nama Diki (berharap mendapat nama yang tepat) Umpan balik negatif lain adalah ruang uap tidak berfungsi sama sekali, jadi pergi dengan sauna. Lebih suka fasilitas ini berada di ruang cuci. Hotel memungkinkan ambil atau pergi mobil untuk mengambil di pintu masuk hotel. Bus antar-jemput gratis yang pergi ke pusat perbelanjaan terlalu sedikit, hanya 3 perjalanan per hari. Harus meningkatkan frekuensi. Secara keseluruhan ini adalah hotel yang bagus untuk menginap. Saya akan kembali ke hotel ini lagi."
"Timor M. N.","8.5","14-May-18","Hotel yang bagus dengan kamar yang nyaman dan suasana yang nyaman."
"Abraham v. B.","9.7","12-Sep-18","Setelah beberapa tahun kami tinggal lagi akhir pekan di hotel ini dan itu sebaik itu sebelumnya. Layanan hebat, staf yang ramah dan makanan yang baik."
"Muhamad I.","9.7","18-Aug-18","Tingkat super bersih, masuk akal,"
"Henny T.","8.5","12-Aug-18","kesenangan tapi tempat tinggal yang lama"
"Agus A. H.","8.5","10-Aug-18","Variasi sarapan yang luas, nyaman, dan bersih."
"Gusmeny r.","9.7","1-Aug-18","pelayanan bagus ... lokasi bagus ... pemandangan indah"
"Venothan","6","28-Jul-18","Hampir lebih dari 1500 jam, kamar masih belum siap ..."
"Rizky S.","9.4","27-Jul-18","interior hotel hebat, pengecualian hanya untuk sarapan, tidak ada terlalu banyak pilihan makanan untuk sarapan"
"Muin H. S.","9.7","25-Jul-18","Kamar yang besar dan luas untuk tinggal bersama dan nyaman. Terdekat ke KFC &amp; McDonald Restaurant. Sarapan prasmanan baik, tersebar dengan baik dan banyak pilihan untuk dipilih. Fasilitas hotel dan hiburan sangat baik. Akan tinggal di sini lagi lain kali."
"PHILIP K. G. P.","9.1","22-Jul-18","Saya tidak punya masalah tinggal di hotel ini. Check-in cepat tetapi meminta deposit 400.000 terlalu banyak. Saya pernah menginap di hotel lain di Batam juga tidak pernah meminta setoran besar, beberapa hotel bahkan tidak pernah meminta deposit. Staf yang ramah dan membantu terutama staf resepsi dengan nama Diki (berharap mendapat nama yang tepat) Umpan balik negatif lain adalah ruang uap tidak berfungsi sama sekali, jadi pergi dengan sauna. Lebih suka fasilitas ini berada di ruang cuci. Hotel memungkinkan ambil atau pergi mobil untuk mengambil di pintu masuk hotel. Bus antar-jemput gratis yang pergi ke pusat perbelanjaan terlalu sedikit, hanya 3 perjalanan per hari. Harus meningkatkan frekuensi. Secara keseluruhan ini adalah hotel yang bagus untuk menginap. Saya akan kembali ke hotel ini lagi."
"Timor M. N.","8.5","14-May-18","Hotel yang bagus dengan kamar yang nyaman dan suasana yang nyaman."
"Wendy S.","9.7","30-Apr-18","Sangat menyenangkan, anak-anak senang."
"Agus W.","10","27-Apr-18","tempat yang sangat bagus, senang tinggal di sana"
"Kamsani B. S.","8.5","24-Apr-18","kamar yang luas dan staf yang ramah"
"Aziz B.","9.4","26-Mar-18","Ok dan kantor depan sangat membantu dan rendah hati"
"Willy W.","9.7","26-Feb-18","Tempat nyaman yang bagus dan kenangan tak terlupakan setelah menginap"
"Tommy T.","10","22-Jan-18","Nice Hotel dengan fasilitas mewah, direkomendasikan"
"M R. I. K.","8.5","14-Jan-18","Baik dan sangat bagus dan makanannya enak juga"
"Thangaraju S.","8.5","29-Dec-17","It&#39;s nice untuk tinggal. keamanan untuk tinggal Saya tidak merasakan istirahat cepat. harga makanan sedikit mahal"
"Sudirman S.","8.8","8-Dec-17","Sangat nyaman ... Sangat sentral ... Tempat terasa sangat aman dan staf ramah dan membantu."
"Sudirman S.","9.7","22-Nov-17","Bagus dan bersih mudah berjalan kaki ke restoran."
"Wendy S.","9.7","30-Apr-18","Sangat menyenangkan, anak-anak senang."
"Agus W.","10","27-Apr-18","tempat yang sangat bagus, senang tinggal di sana"
"Kamsani B. S.","8.5","24-Apr-18","kamar yang luas dan staf yang ramah"
"Aziz B.","9.4","26-Mar-18","Ok dan kantor depan sangat membantu dan rendah hati"
"Willy W.","9.7","26-Feb-18","Tempat nyaman yang bagus dan kenangan tak terlupakan setelah menginap"
"Tommy T.","10","22-Jan-18","Nice Hotel dengan fasilitas mewah, direkomendasikan"
"M R. I. K.","8.5","14-Jan-18","Baik dan sangat bagus dan makanannya enak juga"
"Thangaraju S.","8.5","29-Dec-17","It&#39;s nice untuk tinggal. keamanan untuk tinggal Saya tidak merasakan istirahat cepat. harga makanan sedikit mahal"
"Sudirman S.","8.8","8-Dec-17","Sangat nyaman ... Sangat sentral ... Tempat terasa sangat aman dan staf ramah dan membantu."
"Sudirman S.","9.7","22-Nov-17","Bagus dan bersih mudah berjalan kaki ke restoran."
"Akhmad","9.4","13-Oct-17","Staf, garis bersih dan lokasi yang hebat, hanya handuk mandi yang perlu diganti dengan yang baru"
"Adhi P. M. R.","8.5","12-Oct-17","Tempatnya bagus, nyaman dan bersih."
"Esther","9.7","25-Sep-17","Bagus dan nyaman untuk liburan dan menginap"
"Ahmad Z.","8.5","22-Sep-17","Hotel yang bagus dan bersih dianjurkan untuk tinggal disini"
"Antoine G.","8.5","24-Aug-17","Personnnel dan akomodasi yang sangat bagus"
"Nenny A. H.","9.7","17-Aug-17","Makanan besar Staf yang baik. Pasti akan kembali lagi"
"Mohamed F. B. M. H.","6","7-Aug-17","Layanan concierge bobrok, saya ingin naik taksi dari luar taksi hotel. Petugas itu memarahi dan mengancam supir taksi dan tidak mengizinkan saya naik taksi."
"irawati","8.5","6-Aug-17","Adil untuk uang. Hanya tinggal satu malam"
"Joni E.","8.5","5-Aug-17","Suasana yang hebat tapi hanya air yang mengalir kecil."
"Firman S.","9.7","31-Jul-17","Hotel besar untuk tinggal, bersih dan pelayanan yang baik"
"Akhmad","9.4","13-Oct-17","Staf, garis bersih dan lokasi yang hebat, hanya handuk mandi yang perlu diganti dengan yang baru"
"Adhi P. M. R.","8.5","12-Oct-17","Tempatnya bagus, nyaman dan bersih."
"Esther","9.7","25-Sep-17","Bagus dan nyaman untuk liburan dan menginap"
"Ahmad Z.","8.5","22-Sep-17","Hotel yang bagus dan bersih dianjurkan untuk tinggal disini"
"Antoine G.","8.5","24-Aug-17","Personnnel dan akomodasi yang sangat bagus"
"Nenny A. H.","9.7","17-Aug-17","Makanan besar Staf yang baik. Pasti akan kembali lagi"
"Mohamed F. B. M. H.","6","7-Aug-17","Layanan concierge bobrok, saya ingin naik taksi dari luar taksi hotel. Petugas itu memarahi dan mengancam supir taksi dan tidak mengizinkan saya naik taksi."
"irawati","8.5","6-Aug-17","Adil untuk uang. Hanya tinggal satu malam"
"Joni E.","8.5","5-Aug-17","Suasana yang hebat tapi hanya air yang mengalir kecil."
"Firman S.","9.7","31-Jul-17","Hotel besar untuk tinggal, bersih dan pelayanan yang baik"
"Joni E.","9.7","29-Jul-17","Kamar yang besar dan sarapan yang enak, tolong tetap terjaga !."
"dafit D. p.","9.3","27-Jul-17","Di atas semua itu bagus, tapi untuk sarapan pagi"
"Natasha C. P.","9.1","11-Jul-17","Seluruh staf sangat menyambut kami yang sangat jarang menemukan staf hotel yang ramah seperti itu"
"Juniati P.","9.7","1-Jun-17","Ruang besar dan hotel yang bagus dan saya suka kolam renang."
"huahong","10","16-May-17","Sangat bagus dan nyaman Direkomendasikan hotel"
"Alawiyah","8.5","11-May-17","Hotel bagus, bagus servis, lokasi bagus"
"chuan k.","10","8-May-17","Semuanya baik-baik saja dan bagus."
"Muhammad F. M.","9.7","15-Apr-17","Nyaman, kebersihan, layanan dan makanan untuk Hotel ini"
"Md Riduan","8.5","10-Apr-17","Pertama saya mengatakan staf yang indah dan sangat membantu, bahkan permintaan juga sedang diberikan layanan tamu yang baik pls tetap up planet liburan staf tersenyum indah dan sopan. Akan kembali untuk yakin."
"Jimmy H.","8.5","4-Mar-17","baik dan nyaman hanya mandi mandi harus memperbaiki, air kadang-kadang keluar dan membanjiri b"
"Joni E.","9.7","29-Jul-17","Kamar yang besar dan sarapan yang enak, tolong tetap terjaga !."
"dafit D. p.","9.3","27-Jul-17","Di atas semua itu bagus, tapi untuk sarapan pagi"
"Natasha C. P.","9.1","11-Jul-17","Seluruh staf sangat menyambut kami yang sangat jarang menemukan staf hotel yang ramah seperti itu"
"Juniati P.","9.7","1-Jun-17","Ruang besar dan hotel yang bagus dan saya suka kolam renang."
"huahong","10","16-May-17","Sangat bagus dan nyaman Direkomendasikan hotel"
"Alawiyah","8.5","11-May-17","Hotel bagus, bagus servis, lokasi bagus"
"chuan k.","10","8-May-17","Semuanya baik-baik saja dan bagus."
"Muhammad F. M.","9.7","15-Apr-17","Nyaman, kebersihan, layanan dan makanan untuk Hotel ini"
"Md Riduan","8.5","10-Apr-17","Pertama saya mengatakan staf yang indah dan sangat membantu, bahkan permintaan juga sedang diberikan layanan tamu yang baik pls tetap up planet liburan staf tersenyum indah dan sopan. Akan kembali untuk yakin."
"Jimmy H.","8.5","4-Mar-17","baik dan nyaman hanya mandi mandi harus memperbaiki, air kadang-kadang keluar dan membanjiri b"
"citra y.","8.7","28-Feb-17","Lokasi yang baik untuk perjalanan bisnis"
"m taufik","10","27-Feb-17","Hotel layanan bagus baik, sarapan oke, direkomendasikan untuk perjalanan berikutnya"
"Ahmad Z.","8.5","13-Feb-17","Hotel bagus dan nyaman enak untuk menginap"
"Ahmad Z.","8.5","12-Feb-17","Hotel bagus bagus makanan dan hangat staf"
"Ari S.","8.8","12-Feb-17","Hotel bagus, resepsi yang baik, dan juga kebersihan"
"Ahmad Z.","8.5","11-Feb-17","Hotel yang bagus dan nyaman akses mudah"
"Ahmad Z.","8.5","11-Feb-17","Baik dan bersih hotel akses mudah ke kota"
"ella g.","10","7-Feb-17","Bagus beberapa dekat pusat perbelanjaan bersih kolam renang ... bagus layanan yang baik"
"Mohamad F.","8.5","25-Jan-17","Bersih ... di kota.baik melayani dan fasilitas"
"priskabayu","10","11-Jan-17","Planet Holiday Hotel &amp; Residence adalah sangat Comfort"
"citra y.","8.7","28-Feb-17","Lokasi yang baik untuk perjalanan bisnis"
"m taufik","10","27-Feb-17","Hotel layanan bagus baik, sarapan oke, direkomendasikan untuk perjalanan berikutnya"
"Ahmad Z.","8.5","13-Feb-17","Hotel bagus dan nyaman enak untuk menginap"
"Ahmad Z.","8.5","12-Feb-17","Hotel bagus bagus makanan dan hangat staf"
"Ari S.","8.8","12-Feb-17","Hotel bagus, resepsi yang baik, dan juga kebersihan"
"Ahmad Z.","8.5","11-Feb-17","Hotel yang bagus dan nyaman akses mudah"
"Ahmad Z.","8.5","11-Feb-17","Baik dan bersih hotel akses mudah ke kota"
"ella g.","10","7-Feb-17","Bagus beberapa dekat pusat perbelanjaan bersih kolam renang ... bagus layanan yang baik"
"Mohamad F.","8.5","25-Jan-17","Bersih ... di kota.baik melayani dan fasilitas"
"priskabayu","10","11-Jan-17","Planet Holiday Hotel &amp; Residence adalah sangat Comfort"
"Dian A. S.","10","9-Jan-17","Sangat bagus, hotel terbaik"
"Joni","10","4-Jan-17","hotel yang bagus di pulau batam ....."
"Chery K. F.","9.7","28-Dec-16","Kami harap ulasan ini dapat membantu Anda merencanakan perjalanan. Asli dalam Inggris Didukung oleh Microsoft ® Translator Berikan nilai untuk terjemahan ini: Terima kasih atas penilaian Anda. Buruk Bagus"
"aboobacker","7.8","27-Dec-16","tua mebel, tempat tidur dan kursi gemetar, dan kami meminta mereka untuk mengubah kamar lainnya"
"Harsa P.","4.5","24-Dec-16","Lantai bebas rokok dengan asap penuh"
"ignatius a. b.","9.1","13-Dec-16","tempat yang baik dan menikmati di pulau Batam"
"Johan","9.4","9-Dec-16","Hotel yang bagus dan bagus untuk tetap sangat nyaman"
"Putri H. M.","10","25-Oct-16","Itu bagus. Staf benar-benar ramah, makanan extreamly lezat"
"cindy n. p.","8.5","22-Oct-16","Salah satu hotel terbaik di batam. Direkomendasikan."
"Dhika a.","8.5","14-Oct-16","Lokasi yang baik untuk hotel, untuk pelayanan yang sangat baik"
"Dian A. S.","10","9-Jan-17","Sangat bagus, hotel terbaik"
"Joni","10","4-Jan-17","hotel yang bagus di pulau batam ....."
"Chery K. F.","9.7","28-Dec-16","Kami harap ulasan ini dapat membantu Anda merencanakan perjalanan. Asli dalam Inggris Didukung oleh Microsoft ® Translator Berikan nilai untuk terjemahan ini: Terima kasih atas penilaian Anda. Buruk Bagus"
"aboobacker","7.8","27-Dec-16","tua mebel, tempat tidur dan kursi gemetar, dan kami meminta mereka untuk mengubah kamar lainnya"
"Harsa P.","4.5","24-Dec-16","Lantai bebas rokok dengan asap penuh"
"ignatius a. b.","9.1","13-Dec-16","tempat yang baik dan menikmati di pulau Batam"
"Johan","9.4","9-Dec-16","Hotel yang bagus dan bagus untuk tetap sangat nyaman"
"Putri H. M.","10","25-Oct-16","Itu bagus. Staf benar-benar ramah, makanan extreamly lezat"
"cindy n. p.","8.5","22-Oct-16","Salah satu hotel terbaik di batam. Direkomendasikan."
"Dhika a.","8.5","14-Oct-16","Lokasi yang baik untuk hotel, untuk pelayanan yang sangat baik"
"William L.","8.5","29-Sep-16","Tempat yang sangat bagus untuk tinggal. Terima kasih."
"haria a.","8.5","19-Sep-16","Hotel ini sangat bagus dan bersih. Tempat tidur juga nyaman. Pekerjaan rumah tangga juga sangat baik dilakukan. Aku meninggalkan pakaian saya di sana setelah check-out dan masih bisa mendapatkannya kembali."
"Guest","9.7","12-Sep-16","Terima kasih untuk melayani kita, akan kembali lagi di perjalanan berikutnya"
"Muhammad n.","8.5","7-Sep-16","Aku menikmati tinggal di Planet Holiday."
"Hanief R. A.","8.5","29-Aug-16","kota Bagus Dekat Pusat Clean baik"
"Ester A. N. I.","8.5","28-Aug-16","Kolam renang sangat baik. Dan terima kasih untuk layanan besar."
"Hendri W. U. J.","9.4","17-Aug-16","Kolam renang besar dan lokasi yang bagus"
"Manoj D.","8.5","7-Aug-16","Lokasi yang baik di jantung Nagoya."
"Johannes G.","9.7","9-Jul-16","Hotel yang menakjubkan."
"Christian s.","8.5","1-Jul-16","staf layanan yang nyaman dan besar."
"William L.","8.5","29-Sep-16","Tempat yang sangat bagus untuk tinggal. Terima kasih."
"haria a.","8.5","19-Sep-16","Hotel ini sangat bagus dan bersih. Tempat tidur juga nyaman. Pekerjaan rumah tangga juga sangat baik dilakukan. Aku meninggalkan pakaian saya di sana setelah check-out dan masih bisa mendapatkannya kembali."
"Guest","9.7","12-Sep-16","Terima kasih untuk melayani kita, akan kembali lagi di perjalanan berikutnya"
"Muhammad n.","8.5","7-Sep-16","Aku menikmati tinggal di Planet Holiday."
"Hanief R. A.","8.5","29-Aug-16","kota Bagus Dekat Pusat Clean baik"
"Ester A. N. I.","8.5","28-Aug-16","Kolam renang sangat baik. Dan terima kasih untuk layanan besar."
"Hendri W. U. J.","9.4","17-Aug-16","Kolam renang besar dan lokasi yang bagus"
"Manoj D.","8.5","7-Aug-16","Lokasi yang baik di jantung Nagoya."
"Johannes G.","9.7","9-Jul-16","Hotel yang menakjubkan."
"Christian s.","8.5","1-Jul-16","staf layanan yang nyaman dan besar."
"Md Riduan","9.1","26-Jun-16","perjalanan singkat liburan tidak banyak, layanan harus ditingkatkan"
"Guest","9.6","3-May-16","Hotel ok, kolam renang ok, TAPI sarapan Kurang"
"Hendri","9.1","8-Mar-16","Merekomendasikan! pilihan yang baik jika Anda tinggal di hotel ini"
"Hie S. I.","8.5","17-Feb-16","Recommendated Hotel. Akan mengunjungi Anda segera."
"Marthalia s.","10","10-Feb-16","Besar dan kenyamanan bagi saya dan keluarga saya"
"Hery S.","9.7","11-Jan-16","Harga terbaik untuk pengalaman terbaik"
"Randy B.","8.5","30-Dec-15","Kepuasan terjamin. Kamar sangat bagus dan melihat. Fasilitas, wifi, taman bir, sarapan prasmanan dan staf yang sangat baik."
"Sahrifah B. S.","9.7","29-Dec-15","Semuanya ok kecuali e tidur. Sebuah hard kecil bagi saya. Makanan hebat."
"Ferry w.","8.5","4-Jul-15","Hotel adalah one stop tempat untuk bersantai .. Roof top restaurant, sauna, dll Ruang cukup luas. dan dekat ke Nagoya. direkomendasikan Hotel"
"Johaine B. N.","6","20-Mar-23","1. Unfriendly staff. 2. Booking for room even fill up special request of asking high floor and large bed. Instead I was given twin bed. When requested to change to large was inform none. I was not told when I check in. I came with my wife and my son who is 15 month old. Ended we slept separately. Sigh. 3. The breakfast foods was not much varieties. Some tasteless. 4. I didn't take any photos either the room nor breakfast area. Simply moody."
"Md Riduan","9.1","26-Jun-16","perjalanan singkat liburan tidak banyak, layanan harus ditingkatkan"
"Guest","9.6","3-May-16","Hotel ok, kolam renang ok, TAPI sarapan Kurang"
"Hendri","9.1","8-Mar-16","Merekomendasikan! pilihan yang baik jika Anda tinggal di hotel ini"
"Hie S. I.","8.5","17-Feb-16","Recommendated Hotel. Akan mengunjungi Anda segera."
"Marthalia s.","10","10-Feb-16","Besar dan kenyamanan bagi saya dan keluarga saya"
"Hery S.","9.7","11-Jan-16","Harga terbaik untuk pengalaman terbaik"
"Randy B.","8.5","30-Dec-15","Kepuasan terjamin. Kamar sangat bagus dan melihat. Fasilitas, wifi, taman bir, sarapan prasmanan dan staf yang sangat baik."
"Sahrifah B. S.","9.7","29-Dec-15","Semuanya ok kecuali e tidur. Sebuah hard kecil bagi saya. Makanan hebat."
"Ferry w.","8.5","4-Jul-15","Hotel adalah one stop tempat untuk bersantai .. Roof top restaurant, sauna, dll Ruang cukup luas. dan dekat ke Nagoya. direkomendasikan Hotel"
"Johaine B. N.","6","20-Mar-23","1. Unfriendly staff. 2. Booking for room even fill up special request of asking high floor and large bed. Instead I was given twin bed. When requested to change to large was inform none. I was not told when I check in. I came with my wife and my son who is 15 month old. Ended we slept separately. Sigh. 3. The breakfast foods was not much varieties. Some tasteless. 4. I didn't take any photos either the room nor breakfast area. Simply moody."
"Noorralam A.","6","21-Dec-22","I booking deluxe room but they give me standard room? Why? I paid deluxe room not standard room."
"Noorralam A.","6","21-Dec-22","I booking deluxe room but they give me standard room? Why? I paid deluxe room not standard room."
